resale_price,lease_remain_years,bhk,floor,address_encoded_numeric
345000.0,63,4,2.0,20
345000.0,63,4,8.0,20
360000.0,80,4,8.0,20
360000.0,62,4,8.0,20
362000.0,62,4,5.0,20
366000.0,61,4,2.0,20
373000.0,60,4,2.0,20
375000.0,57,4,11.0,20
375000.0,73,4,5.0,20
375000.0,63,4,2.0,20
375000.0,63,4,8.0,20
378000.0,68,4,8.0,20
379000.0,74,4,5.0,20
380000.0,74,4,11.0,20
385000.0,61,4,8.0,20
385000.0,66,4,5.0,20
388000.0,66,4,2.0,20
388000.0,74,4,8.0,20
388000.0,74,4,2.0,20
390000.0,79,4,8.0,20
392000.0,74,4,8.0,20
392888.0,68,4,2.0,20
393000.0,74,4,11.0,20
400000.0,66,4,5.0,20
410000.0,60,4,8.0,20
410000.0,61,4,11.0,20
415000.0,68,4,11.0,20
415000.0,74,4,8.0,20
420000.0,63,4,5.0,20
425000.0,62,4,5.0,20
430000.0,74,4,11.0,20
431000.0,68,4,8.0,20
432000.0,66,4,8.0,20
433000.0,73,4,14.0,20
440000.0,63,4,11.0,20
442888.0,62,4,5.0,20
455000.0,68,4,11.0,20
460000.0,63,4,14.0,20
513000.0,60,4,2.0,20
520000.0,73,4,5.0,20
415000.0,66,5,2.0,20
424000.0,80,5,5.0,20
460000.0,79,5,11.0,20
480000.0,79,5,14.0,20
483000.0,60,5,11.0,20
520000.0,75,5,11.0,20
530000.0,65,5,8.0,20
540000.0,60,5,14.0,20
545000.0,59,5,11.0,20
690000.0,60,5,5.0,20
270000.0,60,3,5.0,20
270000.0,59,3,8.0,20
280000.0,58,3,5.0,20
285000.0,58,3,5.0,20
288000.0,57,3,2.0,20
303000.0,59,3,2.0,20
315000.0,59,3,8.0,20
316000.0,57,3,5.0,20
320000.0,57,3,11.0,20
330000.0,59,3,11.0,20
335000.0,60,3,5.0,20
336000.0,60,3,5.0,20
350000.0,58,3,5.0,20
365000.0,55,3,2.0,20
320000.0,79,4,2.0,20
330000.0,79,4,5.0,20
360000.0,63,4,11.0,20
378000.0,59,4,2.0,20
393000.0,54,4,11.0,20
400000.0,59,4,2.0,20
410000.0,59,4,5.0,20
422000.0,59,4,11.0,20
422000.0,58,4,5.0,20
441000.0,60,4,8.0,20
450000.0,59,4,2.0,20
460000.0,69,4,5.0,20
390000.0,55,5,14.0,20
515000.0,59,5,5.0,20
515000.0,60,5,2.0,20
588000.0,58,5,20.0,20
605000.0,74,5,5.0,20
235000.0,51,3,23.0,3
235000.0,54,3,2.0,20
250000.0,54,3,2.0,20
255000.0,46,3,2.0,20
255000.0,47,3,2.0,20
260000.0,52,3,14.0,8
262000.0,54,3,2.0,4
265000.0,61,3,2.0,20
270000.0,54,3,11.0,20
270000.0,52,3,8.0,20
270000.0,61,3,2.0,20
273000.0,48,3,8.0,20
280000.0,51,3,8.0,3
280000.0,52,3,11.0,8
280000.0,61,3,8.0,20
280000.0,65,3,5.0,20
280000.0,64,3,2.0,20
285000.0,65,3,5.0,20
285000.0,48,3,11.0,20
300000.0,60,3,8.0,20
300000.0,60,3,8.0,20
300000.0,58,3,5.0,20
305000.0,61,3,5.0,20
306000.0,59,3,8.0,20
308000.0,59,3,2.0,20
310000.0,60,3,5.0,20
310000.0,59,3,2.0,20
355000.0,88,3,14.0,20
360000.0,88,3,14.0,20
320000.0,61,4,2.0,20
330000.0,78,4,8.0,20
330000.0,78,4,5.0,20
330000.0,64,4,8.0,20
337000.0,78,4,8.0,20
340000.0,66,4,2.0,20
345000.0,65,4,5.0,20
348000.0,78,4,8.0,20
348000.0,65,4,5.0,20
355000.0,66,4,5.0,20
355000.0,72,4,2.0,20
355000.0,72,4,5.0,20
360000.0,84,4,2.0,20
360000.0,76,4,2.0,20
360000.0,65,4,5.0,20
365000.0,69,4,8.0,20
368000.0,60,4,8.0,20
370000.0,61,4,5.0,20
370000.0,69,4,5.0,20
372888.0,84,4,8.0,20
375000.0,61,4,2.0,20
380000.0,60,4,5.0,20
380888.0,77,4,14.0,20
381000.0,78,4,8.0,20
388000.0,77,4,11.0,20
389000.0,61,4,5.0,20
390000.0,61,4,11.0,20
390000.0,84,4,8.0,20
395000.0,60,4,2.0,20
398000.0,60,4,2.0,20
400000.0,73,4,5.0,20
400000.0,61,4,5.0,20
407000.0,73,4,8.0,20
408000.0,76,4,5.0,20
409000.0,84,4,8.0,20
410000.0,60,4,5.0,20
410000.0,78,4,14.0,20
415000.0,76,4,11.0,20
425000.0,71,4,11.0,20
428000.0,84,4,11.0,20
430000.0,76,4,8.0,20
431800.0,76,4,11.0,20
435000.0,88,4,2.0,20
438000.0,76,4,2.0,20
442000.0,88,4,5.0,20
446000.0,76,4,14.0,20
460000.0,86,4,14.0,20
465000.0,74,4,11.0,20
468000.0,88,4,14.0,20
473000.0,88,4,17.0,20
380000.0,78,5,2.0,20
382000.0,79,5,5.0,20
385000.0,64,5,2.0,20
390000.0,76,5,2.0,20
393000.0,77,5,2.0,20
400000.0,65,5,5.0,20
405000.0,66,5,5.0,20
407000.0,78,5,2.0,20
410000.0,79,5,11.0,20
417000.0,78,5,5.0,20
420000.0,64,5,2.0,20
421888.0,60,5,8.0,20
425000.0,84,5,2.0,20
425000.0,71,5,5.0,20
428000.0,73,5,2.0,20
430000.0,71,5,8.0,20
430000.0,84,5,2.0,20
430000.0,77,5,11.0,20
436000.0,77,5,14.0,20
438000.0,61,5,5.0,20
438000.0,71,5,2.0,20
440000.0,76,5,2.0,20
445000.0,77,5,5.0,20
455000.0,60,5,2.0,20
456000.0,78,5,5.0,20
458000.0,77,5,5.0,20
458000.0,84,5,14.0,20
458000.0,77,5,14.0,20
463000.0,77,5,8.0,20
465000.0,84,5,5.0,20
468000.0,73,5,8.0,20
470000.0,84,5,5.0,20
472500.0,77,5,14.0,20
475000.0,72,5,17.0,20
475000.0,77,5,8.0,20
480000.0,52,5,5.0,20
481888.0,52,5,8.0,20
485888.0,77,5,5.0,20
490000.0,78,5,8.0,20
495000.0,77,5,14.0,20
495000.0,77,5,8.0,20
508000.0,74,5,14.0,20
530000.0,74,5,11.0,20
265000.0,47,3,11.0,20
268000.0,47,3,5.0,20
268500.0,47,3,2.0,20
277000.0,46,3,8.0,20
285000.0,47,3,5.0,20
291000.0,56,3,5.0,20
293000.0,50,3,5.0,20
293000.0,50,3,11.0,20
300000.0,50,3,5.0,20
305000.0,50,3,5.0,20
310000.0,45,3,8.0,20
316000.0,57,3,11.0,20
320000.0,45,3,8.0,20
325000.0,50,3,2.0,20
328000.0,50,3,2.0,20
338000.0,57,3,2.0,20
343000.0,57,3,5.0,20
345000.0,55,3,11.0,20
352000.0,57,3,14.0,20
360000.0,57,3,11.0,20
375000.0,48,3,17.0,20
376000.0,50,3,14.0,20
378000.0,63,3,8.0,20
380000.0,62,3,5.0,20
391888.0,55,3,17.0,20
444488.88,48,3,17.0,20
518000.0,88,3,14.0,20
750800.0,48,3,2.0,20
410000.0,50,4,11.0,20
418000.0,50,4,14.0,20
420000.0,77,4,2.0,20
445000.0,50,4,14.0,20
458000.0,60,4,2.0,20
475000.0,60,4,5.0,20
500000.0,48,4,14.0,20
500000.0,80,4,14.0,20
510000.0,63,4,11.0,20
515000.0,50,4,8.0,20
520000.0,70,4,5.0,20
525000.0,55,4,5.0,20
530000.0,65,4,2.0,20
535000.0,73,4,2.0,20
540000.0,48,4,14.0,20
546000.0,63,4,2.0,20
550000.0,65,4,14.0,20
555000.0,63,4,5.0,20
570000.0,82,4,2.0,20
580000.0,75,4,14.0,20
606000.0,60,4,5.0,20
627000.0,88,4,8.0,20
628000.0,82,4,8.0,20
650000.0,75,4,14.0,20
683000.0,81,4,14.0,20
700000.0,58,4,11.0,20
594000.0,80,5,17.0,20
600000.0,70,5,2.0,20
665000.0,73,5,14.0,20
710000.0,72,5,5.0,20
720000.0,63,5,5.0,20
835000.0,82,5,17.0,20
880000.0,82,5,23.0,20
290000.0,51,3,5.0,20
362000.0,52,3,2.0,20
365000.0,51,3,2.0,20
378000.0,51,3,5.0,20
390000.0,51,3,5.0,20
395000.0,51,3,11.0,20
402000.0,51,3,11.0,20
421000.0,51,3,11.0,20
466000.0,51,3,11.0,20
525000.0,52,4,8.0,20
590000.0,52,4,8.0,20
813000.0,51,5,20.0,20
340000.0,71,4,5.0,20
360000.0,72,4,2.0,20
370000.0,65,4,2.0,20
378000.0,72,4,8.0,20
380000.0,71,4,14.0,20
388000.0,70,4,2.0,20
390000.0,72,4,2.0,20
393800.0,68,4,8.0,20
395000.0,65,4,5.0,20
398000.0,66,4,5.0,20
413000.0,72,4,11.0,20
418000.0,72,4,8.0,20
420000.0,66,4,8.0,20
420000.0,72,4,14.0,20
425000.0,66,4,11.0,20
430000.0,65,4,8.0,20
425000.0,70,5,8.0,20
435000.0,72,5,5.0,20
440000.0,69,5,11.0,20
450000.0,69,5,5.0,20
450000.0,69,5,5.0,20
455000.0,71,5,8.0,20
455000.0,72,5,5.0,20
458000.0,72,5,2.0,20
460000.0,72,5,8.0,20
460000.0,68,5,2.0,20
463800.0,72,5,5.0,20
468000.0,69,5,5.0,20
470000.0,69,5,5.0,20
473000.0,65,5,8.0,20
475000.0,69,5,2.0,20
475000.0,70,5,5.0,20
480000.0,66,5,8.0,20
485000.0,72,5,5.0,20
488000.0,65,5,14.0,20
495000.0,72,5,14.0,20
510000.0,72,5,8.0,20
525000.0,69,5,14.0,20
275000.0,88,2,14.0,20
350000.0,79,4,5.0,20
358000.0,79,4,14.0,20
365000.0,79,4,11.0,20
368000.0,79,4,8.0,20
368000.0,79,4,14.0,20
373000.0,85,4,2.0,20
380000.0,79,4,5.0,20
380000.0,79,4,8.0,20
380000.0,81,4,17.0,20
382000.0,79,4,5.0,20
383000.0,79,4,5.0,20
395000.0,79,4,17.0,20
400000.0,88,4,2.0,20
400000.0,81,4,17.0,20
400000.0,81,4,17.0,20
410000.0,83,4,8.0,20
415000.0,80,4,11.0,20
420000.0,83,4,17.0,20
430000.0,85,4,11.0,20
432000.0,83,4,5.0,20
440000.0,88,4,5.0,20
443000.0,88,4,5.0,20
482000.0,86,4,8.0,20
482800.0,87,4,8.0,20
548888.0,88,4,5.0,20
380000.0,79,5,17.0,20
390000.0,80,5,5.0,20
403000.0,78,5,2.0,20
410000.0,81,5,14.0,20
410000.0,79,5,2.0,20
417000.0,81,5,5.0,20
418000.0,79,5,5.0,20
420000.0,78,5,8.0,20
420888.0,80,5,5.0,20
422000.0,80,5,2.0,20
428000.0,79,5,11.0,20
430000.0,79,5,17.0,20
440000.0,81,5,8.0,20
440000.0,79,5,5.0,20
440888.0,79,5,14.0,20
445000.0,79,5,17.0,20
445000.0,81,5,11.0,20
445000.0,81,5,11.0,20
455000.0,80,5,8.0,20
455000.0,80,5,8.0,20
460000.0,79,5,17.0,20
460000.0,80,5,2.0,20
460000.0,78,5,5.0,20
461000.0,79,5,14.0,20
468000.0,81,5,17.0,20
470000.0,79,5,11.0,20
470000.0,78,5,17.0,20
470000.0,80,5,11.0,20
473500.0,80,5,14.0,20
490000.0,81,5,14.0,20
495000.0,79,5,14.0,20
500000.0,80,5,17.0,20
505000.0,80,5,14.0,20
245000.0,43,2,5.0,20
253000.0,53,2,5.0,20
280000.0,47,3,2.0,20
300000.0,45,3,5.0,20
310000.0,51,3,5.0,20
328000.0,52,3,8.0,20
330000.0,52,3,5.0,20
333000.0,46,3,14.0,20
353000.0,46,3,14.0,20
353800.0,52,3,5.0,20
356000.0,43,3,11.0,20
360000.0,51,3,8.0,20
370000.0,52,3,8.0,20
375000.0,55,3,11.0,20
386000.0,50,3,17.0,20
393000.0,47,3,5.0,20
395000.0,50,3,8.0,20
400000.0,54,3,8.0,20
400000.0,46,3,5.0,20
418500.0,50,3,20.0,20
421000.0,50,3,5.0,20
467000.0,50,3,17.0,20
523000.0,84,3,23.0,20
540000.0,88,3,20.0,20
445000.0,50,4,5.0,20
460000.0,49,4,8.0,20
653000.0,88,4,2.0,20
655000.0,45,4,5.0,20
678000.0,84,4,8.0,20
698000.0,88,4,17.0,20
718000.0,89,4,23.0,20
728000.0,88,4,5.0,20
765000.0,82,4,26.0,20
789888.0,87,4,23.0,20
825000.0,82,5,14.0,20
830000.0,76,5,11.0,20
850000.0,89,5,11.0,20
880000.0,69,5,14.0,20
880000.0,84,5,14.0,20
315000.0,86,4,2.0,20
335000.0,77,4,2.0,20
338000.0,76,4,8.0,20
343000.0,76,4,5.0,20
345000.0,77,4,2.0,20
350000.0,77,4,11.0,20
352000.0,80,4,17.0,20
355000.0,80,4,11.0,20
358000.0,76,4,8.0,20
360000.0,80,4,20.0,20
363000.0,74,4,11.0,20
366000.0,86,4,5.0,20
368000.0,79,4,11.0,20
370000.0,77,4,11.0,20
370000.0,86,4,8.0,20
370000.0,80,4,20.0,20
375000.0,80,4,14.0,20
380000.0,86,4,11.0,20
385000.0,86,4,17.0,20
385000.0,75,4,5.0,20
390000.0,77,4,14.0,20
426800.0,77,4,14.0,20
365000.0,77,5,2.0,20
386000.0,77,5,2.0,20
390000.0,77,5,8.0,20
400000.0,77,5,8.0,20
400000.0,75,5,5.0,20
406000.0,77,5,2.0,20
415000.0,80,5,14.0,20
415000.0,76,5,11.0,20
420000.0,80,5,17.0,20
425000.0,82,5,11.0,20
430888.0,82,5,17.0,20
440000.0,75,5,11.0,20
440488.0,77,5,11.0,20
448000.0,77,5,8.0,20
455000.0,77,5,2.0,20
270000.0,83,2,11.0,20
343888.0,87,3,5.0,20
373000.0,87,3,17.0,20
335000.0,79,4,2.0,20
340000.0,78,4,11.0,20
340000.0,77,4,2.0,20
342000.0,78,4,5.0,20
346000.0,77,4,2.0,20
348000.0,79,4,2.0,20
349000.0,79,4,14.0,20
350000.0,77,4,8.0,20
350000.0,79,4,8.0,20
360000.0,79,4,14.0,20
362000.0,79,4,5.0,20
365000.0,78,4,5.0,20
365000.0,77,4,8.0,20
366888.0,77,4,11.0,20
367000.0,75,4,5.0,20
370000.0,76,4,17.0,20
372000.0,81,4,5.0,20
375000.0,77,4,8.0,20
375000.0,77,4,11.0,20
380000.0,77,4,14.0,20
380000.0,75,4,5.0,20
382000.0,77,4,17.0,20
383000.0,79,4,2.0,20
385000.0,76,4,5.0,20
386888.0,82,4,2.0,20
388000.0,77,4,5.0,20
388000.0,81,4,8.0,20
389000.0,80,4,5.0,20
400000.0,81,4,8.0,20
400000.0,81,4,17.0,20
402500.0,75,4,5.0,20
405000.0,87,4,2.0,20
405000.0,78,4,11.0,20
408000.0,80,4,14.0,20
410000.0,81,4,11.0,20
410000.0,77,4,14.0,20
410000.0,76,4,2.0,20
415000.0,79,4,14.0,20
415000.0,77,4,14.0,20
415000.0,75,4,8.0,20
420000.0,82,4,2.0,20
420088.0,78,4,14.0,20
423000.0,76,4,8.0,20
425000.0,78,4,14.0,20
428888.0,81,4,20.0,20
430000.0,87,4,8.0,20
435000.0,87,4,20.0,20
436800.0,87,4,8.0,20
438000.0,86,4,8.0,20
438000.0,86,4,8.0,20
440000.0,88,4,11.0,20
450000.0,82,4,8.0,20
465000.0,83,4,8.0,20
468000.0,87,4,11.0,20
470000.0,82,4,8.0,20
488000.0,82,4,17.0,20
495000.0,84,4,14.0,20
502888.0,85,4,5.0,20
510000.0,83,4,14.0,20
515000.0,85,4,14.0,20
522888.0,85,4,5.0,20
525000.0,84,4,14.0,20
530000.0,85,4,8.0,20
540000.0,85,4,17.0,20
540000.0,85,4,11.0,20
540000.0,86,4,14.0,20
542000.0,85,4,8.0,20
380000.0,75,5,2.0,20
390888.0,76,5,5.0,20
398000.0,79,5,2.0,20
400000.0,79,5,5.0,20
410000.0,79,5,11.0,20
410000.0,77,5,5.0,20
413000.0,77,5,2.0,20
425000.0,77,5,2.0,20
432000.0,78,5,8.0,20
435000.0,77,5,11.0,20
435000.0,77,5,2.0,20
436888.0,77,5,5.0,20
440000.0,77,5,14.0,20
440000.0,75,5,5.0,20
442000.0,77,5,14.0,20
450000.0,79,5,8.0,20
450000.0,75,5,5.0,20
452000.0,79,5,5.0,20
455000.0,77,5,5.0,20
460000.0,75,5,11.0,20
460000.0,76,5,17.0,20
461000.0,77,5,8.0,20
463000.0,75,5,14.0,20
465000.0,77,5,5.0,20
470000.0,80,5,8.0,20
475000.0,79,5,11.0,20
497000.0,75,5,14.0,20
500000.0,80,5,23.0,20
506000.0,80,5,17.0,20
508000.0,77,5,11.0,20
510000.0,78,5,8.0,20
528000.0,77,5,14.0,20
263888.0,61,3,11.0,20
265000.0,60,3,11.0,20
280000.0,61,3,11.0,20
285000.0,61,3,8.0,20
295000.0,60,3,5.0,20
325000.0,60,3,8.0,20
338000.0,60,3,2.0,20
350000.0,64,3,5.0,20
355000.0,60,3,11.0,20
365000.0,61,3,5.0,20
369000.0,54,3,14.0,20
370000.0,59,3,11.0,20
325000.0,61,4,2.0,20
365000.0,61,4,8.0,20
390000.0,61,4,8.0,20
400000.0,61,4,8.0,20
400000.0,68,4,5.0,20
419000.0,68,4,11.0,20
420000.0,68,4,8.0,20
422000.0,62,4,5.0,20
428000.0,73,4,8.0,20
465000.0,61,4,11.0,20
485000.0,61,4,11.0,20
613000.0,65,4,11.0,20
635000.0,75,4,14.0,20
435000.0,62,5,2.0,20
462000.0,68,5,5.0,20
466800.0,68,5,8.0,20
502000.0,65,5,11.0,20
538000.0,61,5,14.0,20
565000.0,61,5,5.0,20
700000.0,62,5,8.0,20
280000.0,61,3,2.0,20
289000.0,61,3,5.0,20
296000.0,63,3,5.0,20
298000.0,58,3,2.0,20
305000.0,61,3,11.0,20
305500.0,60,3,2.0,20
308000.0,63,3,5.0,20
310000.0,60,3,5.0,20
313800.0,60,3,5.0,20
315000.0,60,3,8.0,20
315000.0,60,3,5.0,20
315000.0,62,3,2.0,20
318000.0,61,3,8.0,20
325000.0,60,3,2.0,20
325000.0,61,3,2.0,20
325000.0,63,3,5.0,20
325000.0,64,3,11.0,20
328000.0,62,3,5.0,20
330000.0,63,3,11.0,20
330000.0,63,3,5.0,20
335000.0,61,3,5.0,20
335000.0,64,3,8.0,20
338000.0,60,3,8.0,20
340000.0,60,3,5.0,20
340000.0,60,3,2.0,20
350000.0,61,3,5.0,20
350000.0,61,3,11.0,20
352000.0,60,3,8.0,20
355000.0,59,3,8.0,20
355000.0,60,3,5.0,20
358000.0,59,3,11.0,20
380000.0,60,3,8.0,20
355000.0,62,4,8.0,20
358000.0,61,4,5.0,20
369000.0,73,4,2.0,20
380000.0,62,4,2.0,20
381500.0,64,4,11.0,20
385000.0,65,4,2.0,20
385000.0,73,4,2.0,20
389000.0,65,4,5.0,20
392000.0,72,4,5.0,20
395000.0,60,4,2.0,20
395000.0,73,4,8.0,20
395000.0,73,4,2.0,20
400000.0,71,4,2.0,20
400000.0,73,4,11.0,20
400000.0,73,4,2.0,20
400000.0,60,4,2.0,20
402000.0,70,4,2.0,20
405000.0,60,4,5.0,20
405000.0,60,4,2.0,20
405000.0,73,4,14.0,20
410000.0,63,4,5.0,20
410000.0,73,4,2.0,20
410000.0,73,4,14.0,20
410000.0,73,4,2.0,20
411000.0,64,4,5.0,20
412000.0,72,4,5.0,20
415000.0,70,4,5.0,20
415000.0,59,4,8.0,20
415000.0,71,4,8.0,20
415000.0,73,4,5.0,20
418000.0,73,4,11.0,20
418888.0,73,4,14.0,20
420000.0,60,4,5.0,20
420000.0,73,4,5.0,20
420000.0,64,4,2.0,20
420000.0,60,4,5.0,20
423000.0,73,4,11.0,20
425000.0,65,4,5.0,20
427000.0,64,4,8.0,20
427000.0,73,4,5.0,20
428000.0,65,4,11.0,20
430000.0,65,4,5.0,20
430000.0,64,4,11.0,20
431000.0,69,4,5.0,20
433000.0,58,4,2.0,20
435000.0,61,4,8.0,20
440000.0,61,4,11.0,20
442000.0,73,4,11.0,20
445000.0,61,4,2.0,20
445000.0,73,4,11.0,20
446000.0,59,4,5.0,20
450000.0,60,4,8.0,20
450000.0,60,4,5.0,20
455000.0,60,4,8.0,20
458000.0,60,4,5.0,20
460000.0,64,4,5.0,20
460000.0,73,4,17.0,20
475000.0,65,4,11.0,20
478000.0,64,4,8.0,20
480000.0,60,4,5.0,20
495000.0,65,4,5.0,20
510000.0,65,4,8.0,20
588000.0,84,4,11.0,20
435000.0,69,5,5.0,20
440000.0,64,5,2.0,20
450000.0,64,5,2.0,20
452000.0,69,5,5.0,20
455000.0,64,5,5.0,20
458000.0,73,5,2.0,20
460000.0,65,5,2.0,20
460000.0,69,5,5.0,20
478000.0,69,5,8.0,20
480000.0,71,5,5.0,20
485000.0,61,5,8.0,20
493000.0,64,5,5.0,20
495000.0,64,5,11.0,20
507000.0,65,5,8.0,20
508000.0,64,5,5.0,20
515000.0,69,5,11.0,20
520000.0,64,5,11.0,20
520000.0,73,5,8.0,20
523000.0,63,5,8.0,20
523000.0,72,5,8.0,20
528888.0,73,5,11.0,20
535000.0,72,5,11.0,20
541000.0,72,5,8.0,20
545000.0,73,5,8.0,20
550000.0,61,5,11.0,20
558000.0,73,5,14.0,20
578000.0,64,5,8.0,20
580000.0,64,5,8.0,20
588000.0,73,5,5.0,20
670000.0,84,5,8.0,20
698000.0,84,5,14.0,20
720000.0,84,5,11.0,20
228000.0,43,2,5.0,20
280000.0,44,2,8.0,20
256000.0,49,3,5.0,5
260000.0,44,3,5.0,20
266800.0,46,3,11.0,20
268000.0,44,3,11.0,20
280000.0,46,3,8.0,20
283000.0,44,3,5.0,20
288000.0,45,3,11.0,20
288000.0,46,3,5.0,20
290000.0,52,3,5.0,20
290000.0,45,3,5.0,20
290000.0,49,3,11.0,20
290000.0,47,3,8.0,20
292000.0,49,3,8.0,20
300000.0,47,3,14.0,20
302000.0,45,3,11.0,20
311000.0,44,3,14.0,20
315000.0,46,3,2.0,20
318000.0,48,3,5.0,20
325000.0,44,3,5.0,20
331888.0,46,3,2.0,20
335000.0,48,3,5.0,20
336800.0,43,3,8.0,20
353000.0,48,3,8.0,20
363000.0,60,3,5.0,20
370000.0,47,3,8.0,20
380000.0,60,3,5.0,20
388000.0,48,3,5.0,20
400000.0,60,3,8.0,20
420000.0,60,3,11.0,20
340000.0,60,4,2.0,20
400000.0,60,4,5.0,20
420000.0,60,4,11.0,20
520000.0,64,4,8.0,20
530000.0,64,4,5.0,20
560000.0,60,4,8.0,20
598000.0,85,4,11.0,20
600000.0,85,4,2.0,20
626000.0,85,4,23.0,20
650000.0,85,4,20.0,20
711000.0,85,4,20.0,20
465000.0,52,5,2.0,20
660000.0,62,5,11.0,20
675000.0,73,5,2.0,20
688888.0,71,5,8.0,20
730000.0,74,5,23.0,20
770000.0,72,5,5.0,20
790000.0,69,5,17.0,20
830000.0,75,5,14.0,20
240000.0,53,3,2.0,20
256500.0,52,3,2.0,20
260000.0,57,3,5.0,20
263000.0,50,3,8.0,20
268000.0,57,3,11.0,20
270000.0,61,3,8.0,20
272000.0,52,3,8.0,20
280000.0,52,3,11.0,20
283000.0,52,3,11.0,20
285000.0,61,3,2.0,20
290000.0,61,3,5.0,20
290000.0,61,3,11.0,20
295000.0,52,3,8.0,20
310000.0,61,3,11.0,20
312000.0,61,3,8.0,20
340000.0,66,3,2.0,20
308000.0,53,4,5.0,20
312500.0,53,4,8.0,20
315000.0,54,4,5.0,20
315000.0,69,4,5.0,20
320000.0,65,4,5.0,20
324500.0,69,4,5.0,20
330000.0,65,4,2.0,20
330000.0,72,4,11.0,20
338000.0,72,4,11.0,20
340000.0,73,4,2.0,20
345000.0,74,4,8.0,20
348000.0,76,4,2.0,20
348000.0,61,4,2.0,20
350000.0,74,4,2.0,20
350000.0,61,4,5.0,20
350888.0,74,4,8.0,20
354800.0,79,4,5.0,20
355000.0,76,4,2.0,20
355000.0,76,4,11.0,20
355000.0,75,4,11.0,20
355000.0,74,4,11.0,20
358000.0,74,4,8.0,20
360000.0,73,4,2.0,20
360000.0,74,4,5.0,20
360000.0,74,4,5.0,20
363000.0,64,4,11.0,20
365000.0,69,4,11.0,20
365000.0,76,4,2.0,20
365000.0,70,4,8.0,20
366000.0,77,4,5.0,20
368000.0,80,4,14.0,20
370000.0,73,4,2.0,20
370000.0,74,4,2.0,20
370000.0,73,4,11.0,20
370000.0,72,4,2.0,20
370000.0,72,4,5.0,20
370000.0,72,4,2.0,20
372000.0,74,4,8.0,20
378000.0,74,4,8.0,20
380000.0,72,4,11.0,20
380000.0,73,4,11.0,20
380000.0,73,4,8.0,20
380000.0,76,4,8.0,20
380000.0,76,4,5.0,20
380000.0,72,4,8.0,20
383000.0,73,4,11.0,20
383000.0,66,4,5.0,20
383000.0,72,4,8.0,20
385000.0,69,4,8.0,20
385000.0,70,4,2.0,20
390000.0,73,4,5.0,20
390000.0,73,4,8.0,20
399000.0,72,4,8.0,20
407000.0,76,4,11.0,20
408000.0,75,4,11.0,20
410000.0,73,4,8.0,20
415000.0,72,4,8.0,20
420000.0,75,4,5.0,20
421000.0,75,4,5.0,20
425000.0,72,4,2.0,20
385000.0,72,5,2.0,20
395000.0,80,5,14.0,20
398888.0,77,5,5.0,20
400000.0,74,5,2.0,20
400000.0,74,5,5.0,20
402500.0,74,5,5.0,20
403888.0,73,5,8.0,20
405000.0,73,5,8.0,20
405000.0,73,5,8.0,20
405000.0,78,5,5.0,20
410000.0,72,5,5.0,20
410000.0,77,5,11.0,20
410000.0,76,5,11.0,20
418000.0,74,5,2.0,20
420000.0,76,5,5.0,20
423888.0,76,5,11.0,20
425000.0,73,5,2.0,20
427000.0,80,5,14.0,20
428000.0,76,5,5.0,20
429888.0,76,5,8.0,20
430000.0,73,5,14.0,20
430000.0,54,5,20.0,20
433800.0,76,5,11.0,20
438000.0,76,5,5.0,20
438000.0,72,5,5.0,20
440000.0,80,5,8.0,20
440088.0,76,5,11.0,20
442000.0,78,5,11.0,20
445000.0,73,5,5.0,20
445000.0,76,5,5.0,20
445000.0,72,5,11.0,20
449000.0,72,5,8.0,20
450000.0,73,5,11.0,20
450000.0,76,5,14.0,20
453888.0,77,5,11.0,20
461000.0,79,5,14.0,20
462000.0,80,5,14.0,20
468000.0,71,5,8.0,20
475000.0,76,5,11.0,20
475000.0,79,5,14.0,20
478000.0,72,5,8.0,20
478000.0,79,5,11.0,20
488888.0,75,5,5.0,20
260000.0,64,3,5.0,20
262000.0,63,3,5.0,20
265000.0,60,3,5.0,20
268000.0,68,3,2.0,20
271000.0,64,3,5.0,20
275000.0,64,3,5.0,20
279000.0,62,3,2.0,20
280000.0,63,3,5.0,20
280000.0,65,3,8.0,20
280000.0,60,3,5.0,20
282000.0,61,3,11.0,20
282000.0,62,3,5.0,20
285000.0,59,3,2.0,20
285000.0,62,3,5.0,20
285000.0,63,3,5.0,20
286000.0,61,3,8.0,20
287000.0,58,3,11.0,0
288000.0,63,3,8.0,20
288000.0,64,3,8.0,20
288000.0,62,3,5.0,20
290000.0,64,3,2.0,20
290000.0,64,3,11.0,20
293000.0,59,3,8.0,20
295000.0,63,3,2.0,20
303000.0,64,3,11.0,20
305000.0,60,3,2.0,20
307000.0,63,3,2.0,20
310000.0,61,3,5.0,20
315000.0,61,3,11.0,20
315000.0,61,3,8.0,20
322000.0,64,3,8.0,20
328000.0,61,3,8.0,20
288000.0,64,4,11.0,20
300000.0,61,4,2.0,20
305000.0,64,4,11.0,20
315000.0,63,4,2.0,20
315000.0,63,4,2.0,20
316000.0,64,4,11.0,20
316800.0,64,4,5.0,20
318000.0,63,4,5.0,20
320000.0,63,4,11.0,20
328000.0,63,4,8.0,20
330000.0,61,4,2.0,20
330000.0,64,4,2.0,20
335000.0,61,4,11.0,20
336888.0,62,4,8.0,20
338000.0,61,4,5.0,20
345000.0,65,4,5.0,20
347000.0,62,4,5.0,20
350000.0,60,4,2.0,20
350000.0,61,4,8.0,20
355000.0,61,4,2.0,20
